17-45-57 201.5
17-45-57 201.0
17-45-58 202.5
17-45-58 202.0
17-45-59 203.0
17-45-59 203.5
17-46-00 204.0
17-46-00 204.5
17-46-01 205.5
17-46-01 205.0
17-46-02 206.5
17-46-02 206.0
17-46-03 207.5
17-46-03 207.0
17-46-04 208.5
17-46-04 208.0
17-46-05 209.5
17-46-05 209.0
17-46-06 210.0
17-46-06 210.5
17-46-07 211.0
17-46-07 211.5
17-46-08 212.0
17-46-08 212.5
17-46-09 213.0
17-46-09 213.5
17-46-10 214.0
17-46-10 214.5
17-46-11 215.0
17-46-11 215.5
17-46-12 216.0
17-46-12 216.5
17-46-13 217.5
17-46-13 217.0
17-46-14 218.5
17-46-14 218.0
17-46-15 219.0
17-46-15 219.5
17-46-16 220.0
17-46-16 220.5
17-46-17 221.0
17-46-17 221.5
17-46-18 222.0
17-46-18 222.5
17-46-19 223.0
17-46-19 223.5
17-46-20 224.0
17-46-20 224.5
17-46-21 225.5
17-46-21 225.0
17-46-22 226.5
17-46-22 226.0
17-46-23 227.5
17-46-23 227.0
17-46-24 228.0
17-46-24 228.5
17-46-25 229.5
17-46-25 229.0
17-46-26 230.0
17-46-26 230.5
17-46-27 231.0
17-46-27 231.5
17-46-28 232.0
17-46-28 232.5
17-46-29 233.0
17-46-29 233.5
17-46-30 234.0
17-46-30 234.5
17-46-31 235.5
17-46-31 235.0
17-46-32 236.5
17-46-32 236.0
17-46-33 237.5
17-46-33 237.0
17-46-34 238.5
17-46-34 238.0
17-46-35 239.5
17-46-35 239.0
17-46-36 240.0
17-46-36 240.5
17-46-37 241.0
17-46-37 241.5
17-46-38 242.0
17-46-38 242.5
17-46-39 243.0
17-46-39 243.5
17-46-40 244.0
17-46-40 244.5
17-46-41 245.5
17-46-41 245.0
17-46-42 246.5
17-46-42 246.0
17-46-43 247.5
17-46-43 247.0
17-46-44 248.0
17-46-44 248.5
17-46-45 249.0
17-46-45 249.5
17-46-46 250.5
17-46-46 250.0
17-46-47 251.5
17-46-47 251.0
17-46-48 252.5
17-46-48 252.0
17-46-49 253.5
17-46-49 253.0
17-46-51 250.5
17-46-51 250.0
17-46-52 251.5
17-46-52 251.0
17-46-53 252.5
17-46-53 252.0
17-46-54 253.5
17-46-54 253.0
17-46-56 250.5
17-46-56 250.0
17-46-57 251.5
17-46-57 251.0
17-46-58 252.5
17-46-58 252.0
17-46-59 253.5
17-46-59 253.0
17-47-00 254.5
17-47-00 254.0
17-47-01 255.5
17-47-01 255.0
17-47-02 256.5
17-47-02 256.0
17-47-03 257.0
17-47-03 257.5
17-47-04 258.0
17-47-04 258.5
17-47-05 259.0
17-47-05 259.5
17-47-06 260.5
17-47-06 260.0
17-47-07 261.5
17-47-07 261.0
17-47-08 262.5
17-47-08 262.0
17-47-09 263.5
17-47-09 263.0
17-47-10 264.5
17-47-10 264.0
17-47-11 265.0
17-47-11 265.5
17-47-12 266.0
17-47-12 266.5
17-47-13 267.0
17-47-13 267.5
17-47-14 268.0
17-47-14 268.5
17-47-15 269.0
17-47-15 269.5
17-47-16 270.0
17-47-16 270.5
17-47-17 271.0
17-47-17 271.5
17-47-18 272.5
17-47-18 272.0
17-47-19 273.0
17-47-19 273.5
17-47-20 274.0
17-47-20 274.5
17-47-21 275.5
17-47-21 275.0
17-47-22 276.5
17-47-22 276.0
17-47-23 277.0
17-47-23 277.5
17-47-24 278.0
17-47-24 278.5
17-47-25 279.0
17-47-25 279.5
17-47-26 280.5
17-47-26 280.0
17-47-27 281.0
17-47-27 281.5
17-47-28 282.0
17-47-28 282.5
17-47-29 283.0
17-47-29 283.5
17-47-30 284.0
17-47-30 284.5
17-47-31 285.5
17-47-31 285.0
17-47-32 286.5
17-47-32 286.0
17-47-33 287.5
17-47-33 287.0
17-47-34 288.5
17-47-34 288.0
17-47-35 289.5
17-47-35 289.0
17-47-36 290.0
17-47-36 290.5
17-47-37 291.0
17-47-37 291.5
17-47-38 292.5
17-47-38 292.0
17-47-39 293.5
17-47-39 293.0
17-47-40 294.0
17-47-40 294.5
17-47-41 295.5
17-47-41 295.0
17-47-42 296.5
17-47-42 296.0
17-47-43 297.5
17-47-43 297.0
17-47-44 298.5
17-47-44 298.0
17-47-45 299.5
17-47-45 299.0
17-47-46 300.5
17-47-46 300.0
17-47-47 301.5
17-47-47 301.0
17-47-48 302.5
17-47-48 302.0
17-47-49 303.5
17-47-49 303.0
17-47-50 304.5
17-47-50 304.0
17-47-51 305.0
17-47-51 305.5
17-47-52 306.0
17-47-52 306.5
17-47-53 307.0
17-47-53 307.5
17-47-54 308.0
17-47-54 308.5
17-47-55 309.0
17-47-55 309.5
17-47-56 310.5
17-47-56 310.0
17-47-57 311.5
17-47-57 311.0
17-47-58 312.5
17-47-58 312.0
17-47-59 313.5
17-47-59 313.0
17-48-00 314.0
17-48-00 314.5
17-48-01 315.0
17-48-01 315.5
17-48-02 316.5
17-48-02 316.0
17-48-03 317.5
17-48-03 317.0
17-48-04 318.5
17-48-04 318.0
17-48-05 319.5
17-48-05 319.0
17-48-06 320.0
17-48-06 320.5
17-48-07 321.0
17-48-07 321.5
17-48-08 320.5
17-48-08 320.0
17-48-09 321.5
17-48-09 321.0
17-48-10 322.5
17-48-10 322.0
17-48-11 323.5
17-48-11 323.0
17-48-12 324.5
17-48-12 324.0
17-48-13 325.0
17-48-13 325.5
17-48-14 326.0
17-48-14 326.5
17-48-15 327.0
17-48-15 327.5
17-48-16 328.0
17-48-16 328.5
17-48-17 329.0
17-48-17 329.5
17-48-18 330.0
17-48-18 330.5
17-48-19 331.0
17-48-19 331.5
17-48-20 332.0
17-48-20 332.5
17-48-21 333.0
17-48-21 333.5
17-48-22 334.0
17-48-22 334.5
17-48-23 335.0
17-48-23 335.5
17-48-24 336.0
17-48-24 336.5
17-48-25 337.0
17-48-25 337.5
17-48-26 338.0
17-48-26 338.5
17-48-27 339.0
17-48-27 339.5
17-48-28 340.0
17-48-28 340.5
17-48-29 341.5
17-48-29 341.0
17-48-30 342.5
17-48-30 342.0
17-48-31 343.0
17-48-31 343.5
17-48-32 344.0
17-48-32 344.5
17-48-33 345.0
17-48-33 345.5
17-48-34 346.0
17-48-34 346.5
17-48-35 347.0
17-48-35 347.5
17-48-36 348.0
17-48-36 348.5
17-48-37 349.5
